experiment,team,support,accuracy,macro_f1,weighted_f1,f1_field_goal,recall_field_goal,f1_pass,recall_pass,f1_punt,recall_punt,f1_run,recall_run
Simple logistic baseline,TB,1211,0.7291494632535095,0.8019189952048096,0.725163803253199,0.8192771084337349,1.0,0.7616146230007617,0.794912559618442,0.9811320754716981,1.0,0.6456521739130435,0.5987903225806451
Simple logistic baseline,TEN,1128,0.7180851063829787,0.7983741899457192,0.7132901880409265,0.8709677419354839,1.0,0.7448389760528489,0.7789291882556131,0.9554140127388535,1.0,0.6222760290556901,0.5749440715883669
Simple logistic baseline,WAS,1402,0.6890156918687589,0.8129712550358752,0.6846894843535821,0.9615384615384616,1.0,0.7088096839273705,0.7626628075253257,0.9714285714285714,0.9807692307692307,0.6101083032490975,0.555008210180624
Dummy most-frequent baseline,ARI,1118,0.5116279069767442,0.16923076923076924,0.3463327370304115,0.0,0.0,0.676923076923077,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,ATL,1157,0.5073465859982714,0.16829128440366972,0.3415280343818639,0.0,0.0,0.6731651376146789,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,BAL,1253,0.43415802075019955,0.15136338341680577,0.2628625078331759,0.0,0.0,0.6054535336672231,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,BUF,1294,0.47913446676970634,0.1619644723092999,0.3104110443022131,0.0,0.0,0.6478578892371996,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,CAR,1084,0.5378228782287823,0.17486502699460107,0.37618564847916025,0.0,0.0,0.6994601079784043,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,CHI,1156,0.5449826989619377,0.1763717805151176,0.38447827586340516,0.0,0.0,0.7054871220604704,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,CIN,1152,0.6067708333333334,0.18881685575364668,0.4582742436520799,0.0,0.0,0.7552674230145867,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,CLE,1229,0.5907241659886087,0.18567774936061382,0.43873733453476205,0.0,0.0,0.7427109974424553,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,DAL,1201,0.559533721898418,0.1793913507741591,0.40150204070019957,0.0,0.0,0.7175654030966364,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,DEN,1195,0.5171548117154812,0.1704357418643133,0.3525666559737091,0.0,0.0,0.6817429674572532,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,DET,1238,0.5032310177705978,0.16738312735088662,0.336929526137649,0.0,0.0,0.6695325094035465,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,GB,1173,0.45694799658994034,0.15681685196021064,0.286628585339038,0.0,0.0,0.6272674078408426,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,HOU,1308,0.5313455657492355,0.17348976535197205,0.3687320700905828,0.0,0.0,0.6939590614078882,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,IND,1134,0.47883597883597884,0.16189624329159213,0.3100869845055892,0.0,0.0,0.6475849731663685,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,JAX,1081,0.5337650323774283,0.17400482509047044,0.3715107643929748,0.0,0.0,0.6960193003618818,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,KC,1336,0.5486526946107785,0.17713871435476075,0.3887505318025139,0.0,0.0,0.708554857419043,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,LA,1254,0.5318979266347688,0.17360749609578344,0.36936586888640366,0.0,0.0,0.6944299843831337,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,LAC,1168,0.502568493150685,0.16723646723646723,0.33619111735550095,0.0,0.0,0.6689458689458689,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,LV,1156,0.5882352941176471,0.18518518518518517,0.43572984749455335,0.0,0.0,0.7407407407407407,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,MIA,1169,0.5389221556886228,0.17509727626459143,0.37745520631887974,0.0,0.0,0.7003891050583657,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,MIN,1201,0.537052456286428,0.1747020585048754,0.3752966785533543,0.0,0.0,0.6988082340195017,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,NE,1120,0.5169642857142858,0.170394349617422,0.35235117295888335,0.0,0.0,0.681577398469688,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,NO,1128,0.5203900709219859,0.17113702623906704,0.3562320368877034,0.0,0.0,0.6845481049562682,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,NYG,1149,0.5517841601392516,0.1777902411665732,0.3924073556122103,0.0,0.0,0.7111609646662927,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,NYJ,1096,0.5903284671532847,0.18559954102122778,0.43825877022165827,0.0,0.0,0.7423981640849111,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,PHI,1449,0.41200828157349895,0.14589442815249268,0.2404388505370273,0.0,0.0,0.5835777126099707,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,PIT,1225,0.4726530612244898,0.16047671840354769,0.3033992488347889,0.0,0.0,0.6419068736141907,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,SEA,1121,0.5753791257805531,0.18261608154020384,0.4202939254002907,0.0,0.0,0.7304643261608154,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,SF,1102,0.5108892921960072,0.16906906906906907,0.34550230811573823,0.0,0.0,0.6762762762762763,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,TB,1211,0.5194054500412882,0.17092391304347826,0.35511524790866333,0.0,0.0,0.683695652173913,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,TEN,1128,0.5132978723404256,0.1695957820738137,0.3482126163855962,0.0,0.0,0.6783831282952548,1.0,0.0,0.0,0.0,0.0
Dummy most-frequent baseline,WAS,1402,0.492867332382311,0.1650740563784042,0.32543843925100513,0.0,0.0,0.6602962255136168,1.0,0.0,0.0,0.0,0.0
